AdjSquareFeet,DistancetoCoast,DistancetoSinkhole,DistancetoFireDepartment,LocationWindSpeed,Terrain,ValueofHome,NumberOfBuildings,NumberOfUnits,Age
1357.0,-99.0,2.58,0.45,140.0,HVHZ,183730.0,1.0,1.0,64.0
1344.0,-99.0,0.74,0.77,140.0,HVHZ,139360.0,1.0,1.0,45.0
3716.0,-99.0,7.45,1.01,140.0,HVHZ,430110.0,2.0,1.0,52.0
1830.0,-99.0,1.0,0.58,123.0,B   ,316197.0,1.0,1.0,96.0
1246.0,-99.0,4.13,0.82,140.0,HVHZ,177620.0,1.0,1.0,66.0
1143.0,-99.0,9.64,0.99,140.0,B   ,93096.0,1.0,1.0,36.0
2143.0,2851.2,25.51,0.98,140.0,B   ,163997.0,1.0,1.0,38.0
1641.0,2904.0,0.6,1.86,130.0,B   ,147400.0,1.0,1.0,46.0
1126.0,-99.0,0.15,1.62,110.0,B   ,69995.0,1.0,1.0,50.0
1465.0,-99.0,7.23,1.84,150.0,B   ,124000.0,1.0,1.0,29.0
1220.0,-99.0,6.71,0.33,140.0,B   ,105000.0,1.0,1.0,35.0
2171.0,-99.0,7.09,1.57,140.0,HVHZ,298930.0,1.0,1.0,27.0
1110.0,-99.0,1.44,1.02,123.0,B   ,101824.0,1.0,1.0,54.0
1145.0,264.0,1.1,1.27,130.0,C   ,234657.0,1.0,1.0,45.0
3122.0,-99.0,8.76,0.32,140.0,B   ,292053.0,1.0,1.0,51.0
3620.0,897.6,13.36,0.58,130.0,C   ,397291.0,1.0,1.0,57.0
2964.0,-99.0,11.44,0.58,130.0,B   ,243055.0,1.0,1.0,28.0
1898.0,4699.2,1.03,0.51,123.0,B   ,188560.0,1.0,1.0,58.0
1834.0,-99.0,0.77,1.58,140.0,B   ,257395.0,1.0,1.0,31.0
1448.0,-99.0,1.57,1.01,140.0,HVHZ,137070.0,1.0,1.0,65.0
1224.0,52.8,7.79,2.02,120.0,C   ,58220.0,1.0,1.0,40.0
2167.0,-99.0,7.82,0.31,140.0,HVHZ,296360.0,1.0,1.0,48.0
1743.0,4540.8,0.82,0.77,123.0,B   ,391965.0,1.0,1.0,61.0
2050.0,52.8,1.82,0.2,130.0,C   ,491835.0,1.0,1.0,55.0
2702.0,-99.0,24.41,1.29,146.0,HVHZ,430368.0,1.0,1.0,57.0
2443.0,1108.8,12.71,0.36,120.0,C   ,278210.0,1.0,1.0,32.0
1088.0,-99.0,0.42,1.16,123.0,B   ,124496.0,1.0,1.0,71.0
1249.0,-99.0,0.51,0.85,120.0,B   ,62831.0,1.0,1.0,54.0
1480.0,-99.0,3.24,0.62,146.0,HVHZ,124505.0,1.0,1.0,54.0
2146.0,-99.0,5.3,1.16,120.0,B   ,198852.0,1.0,1.0,30.0
1070.0,2956.8,0.49,0.8,123.0,B   ,124227.0,1.0,1.0,71.0
1647.0,-99.0,9.97,1.21,131.0,B   ,278285.0,1.0,1.0,27.0
2813.0,-99.0,3.16,0.94,140.0,HVHZ,196350.0,1.0,1.0,44.0
1461.0,-99.0,0.43,0.86,120.0,B   ,97225.0,1.0,1.0,58.0
1700.0,-99.0,2.8,1.0,146.0,HVHZ,173114.0,2.0,1.0,65.0
1389.0,-99.0,1.7,1.38,123.0,B   ,147491.0,1.0,1.0,58.0
2384.0,-99.0,3.72,0.96,146.0,HVHZ,214026.0,2.0,1.0,87.0
2994.0,-99.0,6.99,0.86,140.0,HVHZ,466120.0,1.0,1.0,46.0
2365.0,316.8,1.81,0.57,130.0,C   ,336600.0,1.0,1.0,71.0
1494.0,-99.0,1.39,0.43,110.0,B   ,63000.0,1.0,1.0,22.0
958.0,1003.2,0.42,0.89,123.0,C   ,161440.0,1.0,1.0,71.0
670.0,3062.4,1.38,0.39,150.0,B   ,342461.0,1.0,1.0,96.0
2847.0,2798.4,0.44,0.92,123.0,B   ,316379.0,1.0,1.0,45.0
4583.0,-99.0,4.31,0.73,140.0,HVHZ,1039490.0,1.0,1.0,23.0
1578.0,-99.0,2.78,0.39,140.0,HVHZ,177570.0,1.0,1.0,74.0
1286.0,-99.0,1.04,1.11,123.0,B   ,96610.0,1.0,1.0,64.0
1344.0,-99.0,6.8,0.87,140.0,HVHZ,114440.0,1.0,1.0,37.0
1566.0,-99.0,3.07,0.97,130.0,B   ,168509.0,1.0,1.0,33.0
2144.0,-99.0,3.14,1.06,140.0,B   ,238000.0,1.0,1.0,42.0
1492.0,-99.0,0.19,1.17,130.0,B   ,82110.0,1.0,1.0,70.0
973.0,-99.0,8.98,0.85,146.0,HVHZ,102924.0,1.0,1.0,73.0
2127.0,-99.0,1.25,0.97,110.0,B   ,138228.0,1.0,1.0,23.0
1233.0,-99.0,0.16,1.22,120.0,B   ,62842.0,1.0,1.0,65.0
1156.0,-99.0,5.75,1.37,140.0,HVHZ,105040.0,1.0,1.0,43.0
3816.0,2904.0,0.95,0.78,123.0,B   ,459296.0,1.0,1.0,37.0
1614.0,-99.0,9.12,0.24,146.0,HVHZ,235131.0,1.0,1.0,34.0
2581.0,3590.4,11.96,0.99,140.0,B   ,256748.0,1.0,1.0,63.0
1573.0,-99.0,3.62,1.17,140.0,HVHZ,194150.0,1.0,1.0,44.0
3156.0,105.6,9.15,1.16,130.0,C   ,569583.0,1.0,1.0,26.0
2428.0,-99.0,14.27,0.81,146.0,HVHZ,550977.0,1.0,1.0,88.0
2299.0,-99.0,1.48,0.76,130.0,B   ,172900.0,1.0,1.0,38.0
2388.0,-99.0,5.02,1.32,140.0,HVHZ,217060.0,1.0,1.0,47.0
2123.0,-99.0,6.83,0.4,140.0,HVHZ,242450.0,1.0,1.0,54.0
3685.0,-99.0,10.36,1.0,140.0,B   ,330528.0,1.0,1.0,48.0
1886.0,-99.0,2.97,1.07,140.0,HVHZ,159260.0,1.0,1.0,38.0
1988.0,-99.0,1.21,0.89,120.0,B   ,195182.0,1.0,1.0,35.0
962.0,-99.0,4.9,1.2,130.0,B   ,81301.0,1.0,1.0,42.0
3162.0,633.6,23.7,0.62,120.0,C   ,398860.0,1.0,1.0,36.0
1034.0,-99.0,4.82,1.0,146.0,HVHZ,67930.0,1.0,1.0,74.0
1592.0,-99.0,6.61,0.64,146.0,HVHZ,352401.0,1.0,1.0,86.0
3169.0,-99.0,1.65,1.33,140.0,B   ,424406.0,1.0,1.0,31.0
2804.0,-99.0,1.28,0.25,140.0,HVHZ,657040.0,1.0,1.0,57.0
1741.0,-99.0,0.74,1.42,140.0,B   ,213924.0,1.0,1.0,35.0
2362.0,1425.6,7.97,1.03,130.0,B   ,114966.0,1.0,1.0,72.0
1284.0,-99.0,27.52,0.86,146.0,HVHZ,162994.0,1.0,1.0,47.0
1055.0,-99.0,0.3,1.65,120.0,B   ,52022.0,1.0,1.0,49.0
1615.0,-99.0,2.72,0.33,140.0,HVHZ,128730.0,1.0,1.0,71.0
1319.0,4752.0,4.34,0.75,140.0,B   ,111596.0,1.0,1.0,84.0
2649.0,-99.0,18.5,0.95,146.0,HVHZ,756357.0,1.0,1.0,69.0
1721.0,-99.0,3.33,1.2,140.0,HVHZ,279310.0,1.0,1.0,52.0
1240.0,-99.0,0.47,0.81,123.0,B   ,106298.0,1.0,1.0,35.0
1082.0,-99.0,5.25,0.24,140.0,HVHZ,94260.0,1.0,1.0,66.0
1509.0,-99.0,2.36,1.2,110.0,B   ,62488.0,1.0,1.0,37.0
1100.0,-99.0,6.08,0.87,140.0,HVHZ,121000.0,1.0,1.0,43.0
3478.0,-99.0,1.24,0.74,120.0,B   ,140830.0,1.0,1.0,58.0
1048.0,2956.8,1.65,0.85,120.0,B   ,80264.0,1.0,1.0,60.0
1595.0,-99.0,6.76,1.23,146.0,HVHZ,142836.0,1.0,1.0,74.0
1259.0,5174.4,12.47,1.06,132.0,B   ,317069.0,1.0,1.0,72.0
1079.0,-99.0,5.24,0.39,146.0,HVHZ,107021.0,1.0,1.0,74.0
1682.0,-99.0,2.57,1.27,140.0,HVHZ,373200.0,1.0,1.0,58.0
2826.0,2745.6,1.09,0.98,120.0,B   ,444326.0,1.0,1.0,57.0
1633.0,-99.0,3.01,0.63,140.0,B   ,112000.0,1.0,1.0,58.0
1640.0,-99.0,0.41,0.48,140.0,HVHZ,260630.0,1.0,1.0,37.0
1452.0,-99.0,35.69,1.42,146.0,HVHZ,117926.0,1.0,1.0,68.0
1811.0,-99.0,2.96,0.48,140.0,HVHZ,240490.0,1.0,1.0,50.0
1581.0,-99.0,0.8,1.31,110.0,B   ,130200.0,1.0,1.0,26.0
1167.0,1056.0,2.93,0.82,123.0,C   ,119862.0,1.0,1.0,66.0
2536.0,-99.0,8.81,1.0,130.0,B   ,133238.0,1.0,1.0,36.0
1939.0,-99.0,7.84,0.63,140.0,HVHZ,247450.0,1.0,1.0,45.0
1100.0,-99.0,3.73,0.97,140.0,HVHZ,109770.0,1.0,1.0,55.0
1963.0,-99.0,5.71,0.52,140.0,HVHZ,250540.0,1.0,1.0,65.0
1625.0,-99.0,0.82,1.1,130.0,B   ,182707.0,1.0,1.0,31.0
2007.0,-99.0,2.78,1.26,140.0,HVHZ,269660.0,1.0,1.0,61.0
3247.0,-99.0,1.5,2.81,110.0,B   ,292970.0,1.0,1.0,41.0
990.0,-99.0,6.92,0.24,140.0,HVHZ,39420.0,1.0,1.0,51.0
1497.0,-99.0,3.47,0.8,140.0,HVHZ,137380.0,1.0,1.0,61.0
1312.0,844.8,3.47,0.45,130.0,C   ,220000.0,1.0,1.0,43.0
8008.0,105.6,24.72,1.13,136.0,C   ,1394922.0,1.0,1.0,27.0
1792.0,-99.0,0.36,0.52,100.0,B   ,372105.0,1.0,1.0,30.0
4184.0,-99.0,20.68,0.83,146.0,HVHZ,1787065.0,1.0,1.0,52.0
1504.0,-99.0,1.43,0.63,123.0,B   ,143021.0,1.0,1.0,65.0
1955.0,-99.0,1.05,0.55,120.0,B   ,182714.0,1.0,1.0,33.0
1493.0,2956.8,0.05,0.65,120.0,C   ,166411.0,1.0,1.0,44.0
1865.0,-99.0,14.85,0.91,146.0,HVHZ,290260.0,1.0,1.0,78.0
2050.0,-99.0,0.1,1.04,110.0,B   ,105033.0,1.0,1.0,63.0
1529.0,-99.0,1.13,1.86,130.0,B   ,127000.0,1.0,1.0,64.0
1441.0,-99.0,4.45,0.74,140.0,B   ,158130.0,1.0,1.0,51.0
1199.0,-99.0,0.51,0.86,140.0,HVHZ,166090.0,1.0,1.0,64.0
2326.0,-99.0,4.49,0.83,140.0,B   ,285354.0,1.0,1.0,37.0
3475.0,-99.0,7.78,1.06,130.0,B   ,172010.0,1.0,1.0,43.0
1601.0,2640.0,31.72,0.66,140.0,C   ,109961.0,1.0,1.0,37.0
2002.0,-99.0,26.5,0.96,146.0,HVHZ,326035.0,1.0,1.0,67.0
1915.0,528.0,3.93,0.91,120.0,C   ,177513.0,1.0,1.0,75.0
890.0,-99.0,4.59,0.91,140.0,B   ,126000.0,1.0,1.0,39.0
916.0,264.0,2.88,0.93,130.0,C   ,191060.0,1.0,1.0,73.0
1523.0,-99.0,1.25,1.33,110.0,B   ,102920.0,1.0,1.0,35.0
1583.0,-99.0,4.02,0.33,140.0,HVHZ,153070.0,1.0,2.0,35.0
2926.0,-99.0,22.39,1.54,146.0,HVHZ,620490.0,1.0,1.0,59.0
3448.0,-99.0,8.56,1.21,130.0,B   ,181701.0,1.0,1.0,34.0
1050.0,1636.8,18.83,0.74,130.0,C   ,88003.0,1.0,1.0,39.0
870.0,3062.4,1.34,0.55,130.0,B   ,71120.0,1.0,1.0,66.0
886.0,-99.0,5.79,0.14,130.0,B   ,70791.0,1.0,1.0,40.0
4190.0,-99.0,11.06,1.79,140.0,B   ,390123.0,1.0,1.0,37.0
3140.0,369.6,25.23,1.22,120.0,C   ,312710.0,1.0,1.0,58.0
1913.0,-99.0,9.75,1.89,131.0,B   ,252036.0,1.0,1.0,31.0
900.0,-99.0,11.96,1.56,146.0,HVHZ,110403.0,1.0,1.0,78.0
2072.0,-99.0,4.43,0.46,130.0,B   ,195100.0,1.0,1.0,34.0
1785.0,-99.0,0.84,0.75,110.0,B   ,55627.0,1.0,3.0,51.0
3433.0,158.4,20.67,0.73,120.0,C   ,659280.0,1.0,1.0,32.0
2274.0,316.8,16.92,0.18,130.0,C   ,595788.0,1.0,1.0,21.0
2534.0,-99.0,0.62,1.12,110.0,B   ,68872.0,1.0,1.0,42.0
1671.0,-99.0,24.22,1.32,146.0,HVHZ,275201.0,1.0,1.0,45.0
2127.0,5121.6,12.95,2.56,120.0,B   ,234512.0,1.0,1.0,18.0
1454.0,-99.0,0.19,1.0,120.0,B   ,62933.0,1.0,1.0,61.0
1922.0,-99.0,6.17,0.56,140.0,HVHZ,178180.0,1.0,1.0,61.0
1936.0,-99.0,2.68,1.3,120.0,B   ,127854.0,1.0,1.0,19.0
2322.0,1161.6,5.2,2.19,130.0,C   ,320500.0,1.0,1.0,47.0
1519.0,-99.0,5.07,1.26,140.0,HVHZ,223800.0,1.0,1.0,30.0
1834.0,-99.0,7.23,1.44,140.0,HVHZ,240450.0,1.0,1.0,23.0
1125.0,-99.0,1.19,0.26,140.0,HVHZ,147410.0,1.0,1.0,68.0
2632.0,-99.0,6.13,0.39,140.0,HVHZ,265590.0,1.0,1.0,45.0
1200.0,211.2,2.04,0.51,140.0,HVHZ,235160.0,1.0,1.0,54.0
1647.0,-99.0,0.25,1.12,123.0,B   ,204346.0,1.0,1.0,51.0
3355.0,-99.0,22.05,0.4,146.0,HVHZ,603093.0,1.0,1.0,31.0
755.0,-99.0,3.69,0.54,140.0,HVHZ,146700.0,1.0,1.0,93.0
1828.0,-99.0,3.13,0.88,146.0,HVHZ,186846.0,1.0,1.0,65.0
2062.0,528.0,24.72,1.08,136.0,C   ,352079.0,1.0,1.0,50.0
1886.0,3115.2,3.97,0.91,140.0,B   ,100900.0,1.0,1.0,68.0
4231.0,5227.2,12.07,0.86,130.0,B   ,434430.0,1.0,1.0,31.0
2356.0,-99.0,3.41,2.79,130.0,B   ,182150.0,2.0,1.0,34.0
2609.0,-99.0,1.94,1.39,140.0,B   ,339458.0,1.0,1.0,31.0
1796.0,-99.0,2.41,1.37,120.0,B   ,139231.0,1.0,1.0,35.0
1851.0,-99.0,3.48,0.51,140.0,B   ,205000.0,1.0,1.0,27.0
1616.0,-99.0,0.25,1.08,140.0,HVHZ,175770.0,1.0,1.0,63.0
816.0,1372.8,2.54,0.99,120.0,C   ,147963.0,1.0,1.0,69.0
1784.0,4171.2,1.64,0.55,140.0,B   ,195067.0,2.0,2.0,99.0
1507.0,-99.0,6.32,0.68,140.0,HVHZ,145480.0,1.0,1.0,44.0
3062.0,2059.2,10.33,1.07,146.0,HVHZ,832652.0,1.0,1.0,68.0
1897.0,-99.0,6.97,0.78,140.0,B   ,168337.0,1.0,1.0,44.0
2006.0,-99.0,0.56,1.06,120.0,B   ,134880.0,1.0,1.0,46.0
2527.0,1689.6,4.97,0.77,146.0,HVHZ,453228.0,1.0,1.0,69.0
631.0,2956.8,12.34,0.51,120.0,C   ,47460.0,1.0,1.0,56.0
2370.0,-99.0,2.46,2.03,140.0,B   ,271617.0,1.0,1.0,22.0
1135.0,-99.0,1.26,1.29,123.0,B   ,139120.0,1.0,1.0,58.0
1641.0,-99.0,5.29,0.75,140.0,B   ,283009.0,1.0,1.0,62.0
2316.0,-99.0,5.41,0.77,140.0,HVHZ,237370.0,1.0,1.0,62.0
988.0,1478.4,7.84,0.77,140.0,C   ,145600.0,1.0,1.0,55.0
1307.0,1900.8,10.73,0.88,130.0,B   ,246517.0,1.0,1.0,54.0
1498.0,-99.0,1.7,1.04,140.0,HVHZ,168010.0,2.0,2.0,73.0
4414.0,-99.0,12.87,0.59,130.0,B   ,423143.0,1.0,1.0,20.0
1352.0,-99.0,1.78,2.11,130.0,B   ,169108.0,3.0,1.0,51.0
3404.0,-99.0,0.86,1.56,110.0,B   ,231893.0,1.0,1.0,32.0
1940.0,1584.0,13.09,0.41,120.0,C   ,244450.0,1.0,1.0,69.0
2903.0,-99.0,22.35,0.45,146.0,HVHZ,771966.0,1.0,1.0,53.0
1827.0,3062.4,0.76,0.84,123.0,B   ,403351.0,1.0,1.0,104.0
1690.0,4699.2,0.44,0.72,130.0,B   ,148100.0,1.0,1.0,34.0
4040.0,-99.0,18.03,0.78,120.0,B   ,289480.0,1.0,1.0,40.0
2958.0,-99.0,0.11,1.47,110.0,B   ,241569.0,1.0,1.0,35.0
1631.0,-99.0,6.35,0.95,140.0,HVHZ,197230.0,1.0,1.0,42.0
1322.0,2217.6,2.38,0.65,146.0,HVHZ,218072.0,1.0,1.0,43.0
1026.0,844.8,3.81,0.35,120.0,C   ,74880.0,1.0,1.0,44.0
2392.0,-99.0,6.38,1.4,140.0,HVHZ,347520.0,1.0,1.0,32.0
1270.0,-99.0,3.87,1.38,110.0,B   ,120772.0,1.0,1.0,41.0
1150.0,-99.0,8.89,0.31,146.0,HVHZ,81658.0,2.0,1.0,87.0
2909.0,-99.0,1.33,0.5,140.0,HVHZ,459290.0,2.0,1.0,55.0
1766.0,-99.0,0.35,1.68,120.0,B   ,190341.0,1.0,1.0,44.0
1283.0,-99.0,2.11,0.62,140.0,HVHZ,179890.0,1.0,1.0,71.0
4213.0,-99.0,20.97,1.12,146.0,HVHZ,546212.0,1.0,1.0,43.0
3204.0,-99.0,8.0,0.75,130.0,B   ,196310.0,1.0,1.0,33.0
1358.0,-99.0,29.53,0.61,146.0,HVHZ,163236.0,1.0,1.0,58.0
4096.0,-99.0,0.54,0.79,146.0,HVHZ,793867.0,1.0,1.0,35.0
2048.0,-99.0,1.19,1.02,110.0,B   ,236100.0,1.0,1.0,44.0
2294.0,-99.0,0.7,3.14,110.0,B   ,139951.0,1.0,1.0,61.0
3685.0,-99.0,10.36,1.0,140.0,B   ,330528.0,1.0,1.0,48.0
1858.0,-99.0,3.69,0.5,140.0,HVHZ,255640.0,1.0,1.0,34.0
2794.0,-99.0,0.28,1.67,110.0,B   ,253740.0,1.0,1.0,37.0
1306.0,3748.8,8.95,0.86,140.0,B   ,127850.0,1.0,1.0,38.0
1704.0,-99.0,0.46,1.43,140.0,HVHZ,191740.0,1.0,1.0,63.0
1232.0,-99.0,8.46,0.22,146.0,HVHZ,119881.0,1.0,1.0,66.0
1568.0,-99.0,0.48,1.02,120.0,B   ,81293.0,1.0,1.0,61.0
2272.0,-99.0,1.88,0.61,140.0,B   ,182226.0,1.0,1.0,53.0
1226.0,686.4,1.4,0.15,120.0,B   ,64426.0,1.0,1.0,61.0
1468.0,-99.0,11.78,0.94,140.0,B   ,126808.0,1.0,1.0,54.0
2104.0,-99.0,0.1,0.83,110.0,B   ,232931.0,1.0,1.0,33.0
1609.0,-99.0,0.55,1.69,100.0,B   ,77606.0,1.0,1.0,71.0
2117.0,-99.0,18.03,1.13,146.0,HVHZ,282711.0,1.0,1.0,29.0
2713.0,-99.0,25.19,0.29,146.0,HVHZ,312092.0,1.0,1.0,33.0
4462.0,1900.8,4.82,2.39,120.0,C   ,269740.0,1.0,1.0,32.0
1285.0,-99.0,2.15,0.61,140.0,HVHZ,161910.0,1.0,1.0,26.0
4041.0,-99.0,2.51,1.7,140.0,B   ,570005.0,1.0,1.0,37.0
1252.0,-99.0,12.74,1.18,132.0,B   ,178500.0,1.0,1.0,50.0
2456.0,-99.0,0.54,1.24,123.0,B   ,258113.0,1.0,1.0,35.0
2036.0,1425.6,2.47,0.45,123.0,C   ,281738.0,1.0,1.0,70.0
1480.0,-99.0,6.59,0.37,140.0,HVHZ,80580.0,1.0,1.0,40.0
1386.0,-99.0,7.42,0.63,140.0,HVHZ,149020.0,1.0,1.0,40.0
2000.0,-99.0,17.23,0.9,146.0,HVHZ,288165.0,1.0,1.0,66.0
1152.0,633.6,4.71,1.48,150.0,C   ,213800.0,1.0,1.0,38.0
1639.0,-99.0,0.4,1.03,120.0,B   ,140869.0,1.0,1.0,42.0
3211.0,1742.4,8.06,0.47,140.0,HVHZ,907120.0,1.0,1.0,68.0
1286.0,4171.2,2.63,0.78,123.0,B   ,125204.0,1.0,1.0,70.0
3155.0,-99.0,4.97,0.67,120.0,B   ,315956.0,1.0,1.0,26.0
2173.0,-99.0,19.17,1.51,146.0,HVHZ,572759.0,1.0,1.0,72.0
3061.0,52.8,3.86,1.23,140.0,HVHZ,863230.0,1.0,1.0,31.0
1581.0,-99.0,5.94,0.5,140.0,HVHZ,181000.0,1.0,1.0,54.0
1994.0,-99.0,0.55,1.26,110.0,B   ,179332.0,1.0,1.0,35.0
1756.0,-99.0,4.74,1.78,140.0,B   ,153900.0,1.0,1.0,31.0
4036.0,-99.0,5.07,2.1,130.0,B   ,199460.0,1.0,1.0,36.0
1288.0,-99.0,2.99,1.84,140.0,C   ,185833.0,1.0,1.0,40.0
2326.0,-99.0,0.41,0.42,120.0,B   ,190509.0,1.0,1.0,46.0
1144.0,5016.0,0.29,1.43,123.0,B   ,38889.0,1.0,1.0,84.0
1489.0,2217.6,0.56,2.0,130.0,B   ,122900.0,1.0,1.0,46.0
2163.0,-99.0,28.51,0.96,146.0,HVHZ,236054.0,1.0,1.0,46.0
2160.0,-99.0,4.28,0.66,140.0,HVHZ,194390.0,1.0,1.0,54.0
1932.0,-99.0,27.93,1.02,146.0,HVHZ,210836.0,2.0,1.0,61.0
2658.0,-99.0,1.79,0.29,140.0,HVHZ,564460.0,1.0,1.0,27.0
2272.0,-99.0,8.54,0.5,130.0,B   ,153674.0,1.0,1.0,76.0
1887.0,-99.0,0.72,0.74,140.0,HVHZ,171430.0,2.0,1.0,60.0
2340.0,2692.8,0.54,0.82,130.0,B   ,180069.0,1.0,1.0,55.0
2086.0,-99.0,19.73,2.06,120.0,B   ,176480.0,1.0,1.0,27.0
2817.0,-99.0,1.8,0.46,140.0,HVHZ,467360.0,1.0,1.0,28.0
1273.0,-99.0,1.97,0.46,123.0,B   ,140002.0,1.0,1.0,52.0
2462.0,1003.2,25.89,0.6,120.0,C   ,195560.0,1.0,1.0,36.0
2920.0,1848.0,8.15,0.66,140.0,HVHZ,1055810.0,1.0,1.0,59.0
1392.0,4012.8,0.35,0.9,130.0,B   ,123435.0,1.0,1.0,50.0
1486.0,-99.0,6.58,0.43,120.0,B   ,61371.0,1.0,1.0,58.0
2012.0,-99.0,2.62,0.23,140.0,HVHZ,312300.0,1.0,1.0,42.0
1057.0,316.8,8.11,0.43,130.0,C   ,508200.0,1.0,1.0,54.0
3369.0,-99.0,1.28,0.85,140.0,HVHZ,532880.0,1.0,1.0,29.0
750.0,-99.0,7.56,1.7,140.0,HVHZ,54560.0,1.0,1.0,37.0
3643.0,1900.8,6.61,2.14,130.0,B   ,257694.0,3.0,1.0,46.0
2061.0,5174.4,18.66,0.96,120.0,B   ,85320.0,1.0,1.0,56.0
1247.0,3379.2,10.69,1.13,140.0,B   ,314744.0,1.0,1.0,85.0
1176.0,-99.0,0.99,0.56,150.0,B   ,381901.0,1.0,1.0,59.0
1302.0,1531.2,9.17,1.51,130.0,B   ,118703.0,1.0,1.0,42.0
1847.0,-99.0,6.4,2.91,100.0,B   ,125287.0,1.0,1.0,25.0
1888.0,-99.0,4.16,1.21,130.0,B   ,173500.0,1.0,1.0,36.0
2557.0,-99.0,24.97,0.5,146.0,HVHZ,292863.0,1.0,1.0,24.0
3141.0,158.4,2.4,0.38,140.0,C   ,759399.0,1.0,1.0,66.0
1094.0,-99.0,2.16,0.31,146.0,HVHZ,95696.0,1.0,1.0,43.0
960.0,2640.0,4.81,0.73,130.0,B   ,51408.0,1.0,1.0,41.0
2717.0,369.6,6.41,1.22,140.0,HVHZ,826430.0,1.0,1.0,69.0
1514.0,4171.2,1.44,0.28,120.0,B   ,195593.0,1.0,1.0,57.0
2193.0,1636.8,0.09,0.86,123.0,C   ,191303.0,1.0,1.0,62.0
2678.0,422.4,3.31,1.76,140.0,C   ,460478.0,1.0,1.0,22.0
3152.0,105.6,26.08,0.84,120.0,C   ,583670.0,1.0,1.0,54.0
750.0,3062.4,0.98,0.28,123.0,B   ,62263.0,1.0,1.0,76.0
1099.0,3801.6,0.56,0.86,123.0,B   ,105611.0,1.0,1.0,38.0
3260.0,-99.0,3.51,0.7,140.0,HVHZ,619770.0,1.0,1.0,34.0
1345.0,-99.0,1.47,0.96,140.0,HVHZ,168450.0,1.0,1.0,62.0
1167.0,-99.0,7.84,0.96,140.0,B   ,69760.0,1.0,1.0,45.0
1320.0,-99.0,2.26,1.27,130.0,B   ,60326.0,1.0,1.0,62.0
1510.0,-99.0,2.34,0.3,140.0,HVHZ,164220.0,1.0,1.0,75.0
3102.0,-99.0,7.27,0.76,130.0,B   ,246279.0,1.0,1.0,22.0
1426.0,897.6,13.87,0.59,133.0,C   ,756390.0,1.0,1.0,35.0
4226.0,950.4,21.96,1.15,120.0,C   ,540430.0,1.0,1.0,42.0
1432.0,264.0,23.98,3.24,150.0,B   ,435873.0,1.0,1.0,33.0
1344.0,158.4,13.03,0.43,132.0,C   ,409920.0,1.0,1.0,24.0
1109.0,-99.0,4.66,0.5,140.0,HVHZ,101150.0,1.0,1.0,65.0
2886.0,3960.0,1.51,0.88,123.0,B   ,316384.0,1.0,1.0,33.0
2627.0,-99.0,7.45,0.32,140.0,HVHZ,320010.0,1.0,1.0,38.0
1979.0,-99.0,3.01,0.8,140.0,B   ,266016.0,1.0,1.0,34.0
2166.0,-99.0,1.03,1.5,120.0,B   ,146180.0,1.0,1.0,46.0
2862.0,-99.0,24.88,1.46,146.0,HVHZ,442998.0,1.0,1.0,45.0
1342.0,-99.0,26.25,1.99,146.0,HVHZ,175501.0,1.0,1.0,50.0
2971.0,1636.8,10.49,1.07,146.0,HVHZ,1524956.0,1.0,1.0,64.0
1643.0,-99.0,3.69,1.33,146.0,HVHZ,178854.0,1.0,1.0,62.0
2078.0,-99.0,3.14,0.67,140.0,HVHZ,129850.0,1.0,1.0,63.0
1809.0,528.0,4.21,0.83,140.0,HVHZ,330240.0,1.0,1.0,66.0
2351.0,-99.0,4.46,1.51,120.0,B   ,276416.0,1.0,1.0,26.0
1593.0,-99.0,5.89,0.32,140.0,HVHZ,200800.0,1.0,1.0,64.0
2572.0,-99.0,3.97,1.07,140.0,HVHZ,375050.0,1.0,1.0,36.0
1898.0,-99.0,8.0,0.61,146.0,HVHZ,172346.0,1.0,1.0,70.0
1874.0,-99.0,16.96,1.38,146.0,HVHZ,293085.0,1.0,1.0,67.0
2482.0,-99.0,0.45,1.32,120.0,B   ,121231.0,1.0,1.0,51.0
1543.0,3062.4,8.31,0.94,140.0,HVHZ,370730.0,1.0,1.0,67.0
3927.0,422.4,9.31,4.95,120.0,C   ,369865.0,1.0,1.0,35.0
2215.0,-99.0,1.58,0.8,110.0,B   ,160700.0,1.0,1.0,35.0
2062.0,3484.8,18.92,1.19,120.0,B   ,101250.0,1.0,1.0,52.0
1657.0,-99.0,5.19,0.52,146.0,HVHZ,165539.0,1.0,1.0,66.0
1278.0,-99.0,2.52,0.99,146.0,HVHZ,153334.0,1.0,1.0,50.0
1923.0,-99.0,1.34,0.98,123.0,B   ,166725.0,1.0,1.0,52.0
1330.0,-99.0,0.6,1.97,120.0,B   ,100054.0,1.0,1.0,40.0
1295.0,2164.8,12.48,0.46,120.0,C   ,90850.0,1.0,1.0,59.0
1250.0,-99.0,0.82,1.97,100.0,B   ,85100.0,1.0,1.0,62.0
4498.0,528.0,10.67,0.24,140.0,C   ,1234776.0,1.0,1.0,68.0
1167.0,-99.0,7.63,0.56,140.0,B   ,65000.0,1.0,1.0,46.0
1013.0,1372.8,5.23,1.13,120.0,C   ,277855.0,1.0,1.0,61.0
6010.0,686.4,13.6,0.99,130.0,C   ,453822.0,1.0,1.0,47.0
