AdjSquareFeet,DistancetoCoast,DistancetoSinkhole,DistancetoFireDepartment,LocationWindSpeed,NumberOfBuildings,NumberOfUnits,Age,Terrain_B   ,Terrain_C   ,Terrain_HVHZ
1181.0,-99.0,1.69,0.53,123.0,1.0,1.0,72.0,True,False,False
1181.0,-99.0,1.69,0.53,123.0,1.0,1.0,72.0,True,False,False
2526.0,2323.2,24.89,0.38,120.0,1.0,1.0,60.0,True,False,False
1536.0,-99.0,0.39,0.74,140.0,1.0,1.0,35.0,True,False,False
1845.0,-99.0,1.5,1.42,140.0,1.0,1.0,67.0,False,False,True
1176.0,-99.0,1.12,0.46,140.0,1.0,1.0,31.0,True,False,False
1778.0,5016.0,1.94,1.37,130.0,1.0,1.0,69.0,True,False,False
1602.0,-99.0,3.61,0.93,130.0,1.0,1.0,36.0,True,False,False
780.0,-99.0,0.3,1.07,123.0,1.0,1.0,53.0,True,False,False
1552.0,-99.0,1.42,0.97,140.0,1.0,1.0,65.0,False,False,True
2003.0,-99.0,7.87,0.52,140.0,1.0,1.0,51.0,False,False,True
1936.0,-99.0,3.38,0.59,140.0,1.0,1.0,66.0,False,False,True
1187.0,-99.0,1.93,0.65,110.0,1.0,1.0,26.0,True,False,False
1102.0,-99.0,5.66,1.29,140.0,1.0,1.0,42.0,True,False,False
2135.0,4593.6,1.01,0.78,123.0,1.0,1.0,52.0,True,False,False
1345.0,-99.0,3.76,0.36,140.0,1.0,1.0,64.0,False,False,True
2307.0,-99.0,2.42,1.3,140.0,1.0,1.0,57.0,False,False,True
1012.0,-99.0,5.1,1.06,140.0,1.0,1.0,39.0,False,False,True
2882.0,528.0,24.74,1.05,120.0,1.0,1.0,59.0,False,True,False
1708.0,-99.0,8.31,0.35,140.0,1.0,1.0,34.0,False,False,True
1042.0,4963.2,6.65,0.59,140.0,1.0,1.0,65.0,False,False,True
2155.0,1636.8,4.4,1.86,140.0,1.0,1.0,61.0,True,False,False
1548.0,-99.0,7.72,0.53,140.0,1.0,1.0,67.0,False,False,True
1340.0,-99.0,6.51,0.74,140.0,1.0,1.0,55.0,False,False,True
1200.0,158.4,7.68,0.4,146.0,1.0,1.0,69.0,False,False,True
1424.0,-99.0,5.49,0.47,140.0,1.0,1.0,66.0,False,False,True
1424.0,-99.0,5.49,0.47,140.0,1.0,1.0,66.0,False,False,True
1088.0,-99.0,6.55,0.83,140.0,1.0,1.0,58.0,False,False,True
741.0,-99.0,7.64,1.13,140.0,1.0,1.0,69.0,False,False,True
1132.0,-99.0,1.39,0.86,140.0,1.0,1.0,63.0,False,False,True
1132.0,-99.0,1.39,0.86,140.0,1.0,1.0,63.0,False,False,True
1340.0,-99.0,2.04,0.56,140.0,1.0,1.0,74.0,False,False,True
1340.0,-99.0,2.04,0.56,140.0,1.0,1.0,74.0,False,False,True
2547.0,-99.0,1.38,0.69,140.0,1.0,1.0,71.0,False,False,True
1093.0,-99.0,2.2,0.97,140.0,1.0,1.0,72.0,False,False,True
1072.0,-99.0,6.53,0.79,140.0,1.0,1.0,66.0,False,False,True
1414.0,633.6,1.44,0.45,140.0,1.0,1.0,53.0,False,True,False
4426.0,158.4,2.1,1.23,130.0,1.0,1.0,29.0,False,True,False
1568.0,-99.0,5.33,0.64,140.0,1.0,1.0,64.0,True,False,False
1363.0,-99.0,2.55,0.34,140.0,1.0,1.0,17.0,False,False,True
1363.0,-99.0,2.55,0.34,140.0,1.0,1.0,17.0,False,False,True
1455.0,264.0,3.65,0.69,140.0,1.0,1.0,48.0,False,False,True
1440.0,-99.0,7.35,0.97,140.0,1.0,1.0,64.0,False,False,True
2198.0,264.0,2.38,0.77,130.0,1.0,1.0,20.0,False,True,False
1430.0,-99.0,1.87,1.07,140.0,1.0,1.0,68.0,False,False,True
1103.0,-99.0,2.48,0.11,140.0,1.0,1.0,70.0,False,False,True
1579.0,52.8,2.13,0.43,140.0,1.0,1.0,46.0,False,False,True
1668.0,-99.0,7.4,1.23,140.0,1.0,1.0,56.0,False,False,True
1668.0,-99.0,7.4,1.23,140.0,1.0,1.0,56.0,False,False,True
1469.0,-99.0,6.15,0.47,140.0,1.0,1.0,61.0,False,False,True
1469.0,-99.0,6.15,0.47,140.0,1.0,1.0,61.0,False,False,True
1469.0,-99.0,6.15,0.47,140.0,1.0,1.0,61.0,False,False,True
1278.0,-99.0,5.71,0.37,140.0,1.0,1.0,63.0,False,False,True
1896.0,-99.0,4.98,0.68,140.0,1.0,1.0,64.0,True,False,False
1290.0,264.0,2.16,1.76,130.0,1.0,1.0,36.0,False,True,False
1187.0,-99.0,1.82,0.72,140.0,1.0,1.0,75.0,False,False,True
1551.0,-99.0,1.83,1.12,140.0,1.0,1.0,63.0,False,False,True
1236.0,-99.0,1.03,0.37,140.0,1.0,1.0,68.0,False,False,True
1253.0,-99.0,1.66,0.25,140.0,1.0,1.0,71.0,False,False,True
1680.0,-99.0,17.4,0.33,146.0,1.0,1.0,76.0,False,False,True
1293.0,-99.0,1.86,0.35,140.0,1.0,1.0,67.0,False,False,True
1293.0,-99.0,1.86,0.35,140.0,1.0,1.0,67.0,False,False,True
796.0,-99.0,2.94,1.05,140.0,1.0,1.0,74.0,False,False,True
1018.0,-99.0,6.57,0.69,140.0,1.0,1.0,69.0,False,False,True
1018.0,-99.0,6.57,0.69,140.0,1.0,1.0,69.0,False,False,True
2200.0,-99.0,4.85,0.85,140.0,1.0,1.0,53.0,True,False,False
1767.0,-99.0,2.56,0.54,140.0,1.0,1.0,23.0,True,False,False
1235.0,-99.0,2.4,0.21,140.0,1.0,1.0,69.0,False,False,True
3417.0,52.8,2.85,0.38,140.0,1.0,1.0,20.0,False,False,True
2375.0,-99.0,1.16,1.19,130.0,1.0,1.0,50.0,True,False,False
2138.0,-99.0,2.73,0.83,140.0,1.0,1.0,67.0,False,False,True
2138.0,-99.0,2.73,0.83,140.0,1.0,1.0,67.0,False,False,True
1163.0,-99.0,6.86,0.39,140.0,1.0,1.0,62.0,False,False,True
1163.0,-99.0,6.86,0.39,140.0,1.0,1.0,62.0,False,False,True
1366.0,-99.0,2.77,0.47,140.0,1.0,1.0,58.0,True,False,False
1428.0,-99.0,7.36,0.31,140.0,1.0,1.0,63.0,False,False,True
769.0,-99.0,4.82,0.65,146.0,1.0,1.0,75.0,False,False,True
769.0,-99.0,4.82,0.65,146.0,1.0,1.0,75.0,False,False,True
1620.0,633.6,2.61,0.3,130.0,1.0,1.0,24.0,False,True,False
1620.0,633.6,2.61,0.3,130.0,1.0,1.0,24.0,False,True,False
3440.0,158.4,1.41,1.49,130.0,1.0,1.0,66.0,False,True,False
3440.0,158.4,1.41,1.49,130.0,1.0,1.0,66.0,False,True,False
1923.0,-99.0,7.27,1.15,140.0,1.0,1.0,53.0,False,False,True
1923.0,-99.0,7.27,1.15,140.0,1.0,1.0,53.0,False,False,True
878.0,2270.4,1.27,1.12,130.0,1.0,1.0,68.0,False,True,False
1198.0,-99.0,6.41,0.96,140.0,1.0,1.0,61.0,False,False,True
972.0,-99.0,1.95,0.69,140.0,1.0,1.0,71.0,False,False,True
1839.0,-99.0,2.76,0.86,140.0,1.0,1.0,55.0,True,False,False
1347.0,2112.0,31.68,0.5,140.0,1.0,1.0,65.0,False,True,False
1273.0,211.2,1.26,0.62,140.0,1.0,1.0,51.0,False,False,True
1273.0,211.2,1.26,0.62,140.0,1.0,1.0,51.0,False,False,True
1487.0,-99.0,6.36,0.61,140.0,1.0,1.0,56.0,False,False,True
3207.0,422.4,2.65,1.36,130.0,1.0,1.0,69.0,False,True,False
1411.0,-99.0,7.65,0.7,140.0,1.0,1.0,66.0,False,False,True
1411.0,-99.0,7.65,0.7,140.0,1.0,1.0,66.0,False,False,True
1411.0,-99.0,7.65,0.7,140.0,1.0,1.0,66.0,False,False,True
1627.0,-99.0,0.77,0.55,140.0,1.0,1.0,65.0,False,False,True
3080.0,475.2,3.93,0.76,140.0,1.0,1.0,59.0,False,True,False
1334.0,-99.0,30.37,0.57,146.0,1.0,1.0,38.0,False,False,True
1334.0,-99.0,30.37,0.57,146.0,1.0,1.0,38.0,False,False,True
1334.0,-99.0,30.37,0.57,146.0,1.0,1.0,38.0,False,False,True
1373.0,-99.0,5.73,0.79,146.0,1.0,1.0,74.0,False,False,True
1500.0,105.6,8.82,0.57,140.0,1.0,1.0,50.0,False,False,True
2537.0,-99.0,3.17,0.58,140.0,1.0,1.0,64.0,False,False,True
1213.0,-99.0,0.84,0.61,140.0,1.0,1.0,66.0,False,False,True
850.0,3590.4,2.7,0.89,140.0,1.0,1.0,55.0,False,False,True
812.0,211.2,3.5,0.17,140.0,1.0,1.0,55.0,False,False,True
1116.0,-99.0,2.2,0.39,140.0,1.0,1.0,72.0,False,False,True
810.0,-99.0,2.27,0.76,140.0,1.0,1.0,64.0,True,False,False
1057.0,-99.0,2.99,1.42,140.0,1.0,1.0,68.0,False,False,True
1057.0,-99.0,2.99,1.42,140.0,1.0,1.0,68.0,False,False,True
2632.0,-99.0,3.27,1.15,140.0,1.0,1.0,42.0,True,False,False
1066.0,-99.0,1.92,0.67,140.0,1.0,1.0,70.0,False,False,True
1432.0,-99.0,7.17,0.23,140.0,1.0,1.0,64.0,False,False,True
1125.0,-99.0,30.44,0.7,146.0,1.0,1.0,61.0,False,False,True
969.0,-99.0,2.93,0.72,140.0,1.0,1.0,64.0,True,False,False
1758.0,2481.6,9.73,0.51,140.0,1.0,3.0,93.0,True,False,False
3258.0,-99.0,5.85,0.2,140.0,1.0,1.0,66.0,True,False,False
1485.0,-99.0,1.16,1.0,140.0,1.0,1.0,65.0,False,False,True
1993.0,1320.0,1.79,0.36,140.0,1.0,1.0,76.0,False,True,False
1236.0,-99.0,3.18,0.59,140.0,1.0,1.0,47.0,True,False,False
1236.0,-99.0,3.18,0.59,140.0,1.0,1.0,47.0,True,False,False
1405.0,-99.0,1.89,1.19,140.0,1.0,1.0,59.0,False,False,True
1795.0,-99.0,5.81,0.38,140.0,1.0,1.0,62.0,True,False,False
1795.0,-99.0,5.81,0.38,140.0,1.0,1.0,62.0,True,False,False
1143.0,-99.0,2.26,0.84,140.0,1.0,1.0,73.0,False,False,True
1151.0,105.6,12.37,0.67,132.0,1.0,1.0,58.0,False,True,False
1130.0,158.4,13.64,0.46,146.0,1.0,1.0,25.0,False,False,True
1900.0,2164.8,11.14,1.27,131.0,1.0,1.0,27.0,False,True,False
919.0,-99.0,1.79,1.27,140.0,1.0,1.0,65.0,False,False,True
1216.0,-99.0,1.48,0.88,140.0,1.0,1.0,68.0,False,False,True
1339.0,-99.0,3.07,0.56,140.0,1.0,1.0,59.0,True,False,False
989.0,-99.0,2.23,0.78,140.0,1.0,1.0,78.0,False,False,True
1240.0,-99.0,2.9,0.48,140.0,1.0,1.0,55.0,True,False,False
1113.0,-99.0,9.1,0.61,140.0,1.0,1.0,59.0,True,False,False
1496.0,-99.0,5.51,0.83,146.0,1.0,1.0,69.0,False,False,True
4300.0,316.8,7.48,6.19,120.0,1.0,1.0,45.0,False,True,False
4300.0,316.8,7.48,6.19,120.0,1.0,1.0,45.0,False,True,False
4300.0,316.8,7.48,6.19,120.0,1.0,1.0,45.0,False,True,False
4300.0,316.8,7.48,6.19,120.0,1.0,1.0,45.0,False,True,False
894.0,-99.0,2.46,1.04,140.0,1.0,1.0,75.0,False,False,True
2267.0,475.2,12.85,0.36,120.0,1.0,1.0,39.0,False,True,False
1366.0,-99.0,7.54,1.12,140.0,1.0,1.0,55.0,False,False,True
1137.0,-99.0,5.49,0.81,146.0,1.0,1.0,74.0,False,False,True
1086.0,-99.0,2.98,0.77,140.0,1.0,1.0,78.0,False,False,True
1039.0,-99.0,1.95,0.58,140.0,1.0,1.0,30.0,False,False,True
1151.0,-99.0,5.57,0.3,140.0,1.0,1.0,63.0,False,False,True
1151.0,-99.0,5.57,0.3,140.0,1.0,1.0,63.0,False,False,True
1963.0,-99.0,1.97,1.34,140.0,2.0,2.0,67.0,False,False,True
756.0,4012.8,2.77,1.32,140.0,1.0,1.0,53.0,False,False,True
1646.0,-99.0,7.06,0.22,140.0,1.0,1.0,64.0,False,False,True
1646.0,-99.0,7.06,0.22,140.0,1.0,1.0,64.0,False,False,True
1646.0,-99.0,7.06,0.22,140.0,1.0,1.0,64.0,False,False,True
1832.0,422.4,4.05,0.5,130.0,1.0,1.0,26.0,True,False,False
974.0,-99.0,3.32,0.95,140.0,1.0,1.0,71.0,False,False,True
974.0,-99.0,3.32,0.95,140.0,1.0,1.0,71.0,False,False,True
975.0,-99.0,1.28,0.75,140.0,1.0,1.0,68.0,False,False,True
1987.0,-99.0,3.56,1.37,140.0,1.0,1.0,30.0,False,False,True
1567.0,-99.0,7.53,1.03,140.0,1.0,1.0,66.0,False,False,True
1059.0,-99.0,1.63,1.19,140.0,1.0,1.0,73.0,False,False,True
937.0,-99.0,6.95,0.37,140.0,1.0,1.0,68.0,False,False,True
1424.0,4857.6,0.18,0.5,140.0,1.0,1.0,74.0,True,False,False
1173.0,-99.0,1.89,1.08,140.0,1.0,1.0,67.0,False,False,True
1556.0,-99.0,1.22,1.02,140.0,1.0,1.0,65.0,False,False,True
1200.0,3960.0,7.23,0.36,140.0,1.0,1.0,54.0,True,False,False
1580.0,-99.0,7.04,0.68,140.0,1.0,1.0,53.0,False,False,True
1580.0,-99.0,7.04,0.68,140.0,1.0,1.0,53.0,False,False,True
1296.0,-99.0,3.37,0.57,140.0,1.0,1.0,60.0,False,False,True
1296.0,-99.0,3.37,0.57,140.0,1.0,1.0,60.0,False,False,True
1813.0,-99.0,2.75,0.86,140.0,1.0,1.0,62.0,True,False,False
2755.0,792.0,4.54,1.91,140.0,1.0,1.0,36.0,True,False,False
1422.0,5227.2,1.55,0.29,140.0,1.0,1.0,67.0,False,False,True
1533.0,-99.0,2.8,0.85,140.0,1.0,1.0,66.0,False,False,True
1533.0,-99.0,2.8,0.85,140.0,1.0,1.0,66.0,False,False,True
1204.0,-99.0,6.9,0.98,140.0,1.0,1.0,38.0,False,False,True
1008.0,-99.0,6.46,0.72,140.0,1.0,1.0,55.0,False,False,True
1049.0,-99.0,1.06,0.41,140.0,1.0,1.0,65.0,False,False,True
1226.0,-99.0,6.75,0.64,140.0,1.0,1.0,63.0,False,False,True
1376.0,-99.0,0.35,0.83,140.0,1.0,1.0,61.0,False,False,True
1019.0,-99.0,2.21,0.51,140.0,1.0,1.0,78.0,False,False,True
2533.0,528.0,4.31,2.02,140.0,1.0,1.0,29.0,False,True,False
1443.0,-99.0,7.5,0.29,140.0,1.0,1.0,65.0,False,False,True
1103.0,-99.0,6.41,0.83,140.0,1.0,1.0,69.0,False,False,True
1103.0,-99.0,6.41,0.83,140.0,1.0,1.0,69.0,False,False,True
1319.0,-99.0,7.29,0.87,140.0,1.0,1.0,62.0,False,False,True
1154.0,1848.0,3.47,0.55,130.0,1.0,1.0,72.0,False,True,False
1499.0,-99.0,7.03,0.21,140.0,1.0,1.0,62.0,False,False,True
1499.0,-99.0,7.03,0.21,140.0,1.0,1.0,62.0,False,False,True
1499.0,-99.0,7.03,0.21,140.0,1.0,1.0,62.0,False,False,True
1494.0,1478.4,2.14,1.29,130.0,1.0,1.0,101.0,False,True,False
1056.0,-99.0,3.67,1.27,140.0,1.0,1.0,33.0,False,False,True
1122.0,-99.0,6.23,0.66,140.0,1.0,1.0,65.0,False,False,True
1735.0,-99.0,7.77,0.49,140.0,1.0,1.0,67.0,False,False,True
1735.0,-99.0,7.77,0.49,140.0,1.0,1.0,67.0,False,False,True
1027.0,-99.0,1.64,0.46,140.0,1.0,1.0,71.0,False,False,True
1305.0,-99.0,2.84,0.63,140.0,1.0,1.0,78.0,False,False,True
1351.0,-99.0,0.81,0.61,140.0,1.0,1.0,63.0,False,False,True
1340.0,-99.0,5.64,0.21,140.0,1.0,1.0,63.0,False,False,True
1340.0,-99.0,5.64,0.21,140.0,1.0,1.0,63.0,False,False,True
1508.0,-99.0,7.34,0.72,140.0,1.0,1.0,64.0,False,False,True
1508.0,-99.0,7.34,0.72,140.0,1.0,1.0,64.0,False,False,True
1508.0,-99.0,7.34,0.72,140.0,1.0,1.0,64.0,False,False,True
1617.0,-99.0,5.52,0.54,146.0,1.0,1.0,67.0,False,False,True
1617.0,-99.0,5.52,0.54,146.0,1.0,1.0,67.0,False,False,True
1617.0,-99.0,5.52,0.54,146.0,1.0,1.0,67.0,False,False,True
919.0,-99.0,1.89,0.89,140.0,1.0,1.0,77.0,False,False,True
919.0,-99.0,1.89,0.89,140.0,1.0,1.0,77.0,False,False,True
3958.0,3115.2,3.09,0.95,140.0,1.0,1.0,33.0,True,False,False
784.0,4488.0,1.77,0.74,120.0,1.0,1.0,67.0,True,False,False
1137.0,-99.0,1.45,0.52,140.0,1.0,1.0,68.0,False,False,True
1505.0,-99.0,5.53,0.44,140.0,1.0,1.0,65.0,False,False,True
1359.0,-99.0,3.13,0.65,140.0,1.0,1.0,31.0,False,False,True
1980.0,-99.0,0.72,0.56,140.0,1.0,1.0,65.0,False,False,True
1758.0,-99.0,6.07,0.4,140.0,1.0,1.0,61.0,False,False,True
1758.0,-99.0,6.07,0.4,140.0,1.0,1.0,61.0,False,False,True
1181.0,1056.0,17.26,0.2,130.0,1.0,1.0,17.0,False,True,False
2407.0,528.0,16.99,0.19,146.0,1.0,1.0,49.0,False,False,True
2407.0,528.0,16.99,0.19,146.0,1.0,1.0,49.0,False,False,True
931.0,-99.0,1.97,0.66,140.0,1.0,1.0,70.0,False,False,True
931.0,-99.0,1.97,0.66,140.0,1.0,1.0,70.0,False,False,True
931.0,-99.0,1.97,0.66,140.0,1.0,1.0,70.0,False,False,True
2379.0,-99.0,23.78,1.47,146.0,1.0,1.0,64.0,False,False,True
2379.0,-99.0,23.78,1.47,146.0,1.0,1.0,64.0,False,False,True
2379.0,-99.0,23.78,1.47,146.0,1.0,1.0,64.0,False,False,True
1422.0,792.0,3.36,1.03,120.0,1.0,1.0,63.0,False,True,False
1161.0,-99.0,2.55,0.19,140.0,1.0,1.0,77.0,False,False,True
1161.0,-99.0,2.55,0.19,140.0,1.0,1.0,77.0,False,False,True
1161.0,-99.0,2.55,0.19,140.0,1.0,1.0,77.0,False,False,True
760.0,528.0,1.99,0.38,140.0,1.0,1.0,58.0,False,False,True
1820.0,-99.0,5.42,0.6,140.0,1.0,1.0,61.0,True,False,False
1820.0,-99.0,5.42,0.6,140.0,1.0,1.0,61.0,True,False,False
1124.0,369.6,2.16,1.29,130.0,1.0,1.0,69.0,False,True,False
721.0,-99.0,0.3,0.51,140.0,2.0,2.0,88.0,False,False,True
1267.0,-99.0,8.95,0.73,140.0,1.0,1.0,63.0,True,False,False
1707.0,-99.0,2.2,0.98,140.0,1.0,1.0,62.0,False,False,True
2022.0,-99.0,7.33,1.32,140.0,1.0,1.0,41.0,True,False,False
1696.0,158.4,7.39,0.18,140.0,1.0,1.0,44.0,False,True,False
990.0,211.2,4.72,0.34,140.0,1.0,1.0,32.0,False,False,True
1685.0,-99.0,1.97,0.77,140.0,1.0,1.0,69.0,False,False,True
1035.0,3062.4,3.73,1.23,140.0,1.0,1.0,53.0,False,False,True
887.0,-99.0,6.47,0.78,140.0,1.0,1.0,69.0,False,False,True
887.0,-99.0,6.47,0.78,140.0,1.0,1.0,69.0,False,False,True
1285.0,-99.0,7.15,0.22,140.0,1.0,1.0,64.0,False,False,True
1285.0,-99.0,7.15,0.22,140.0,1.0,1.0,64.0,False,False,True
1285.0,-99.0,7.15,0.22,140.0,1.0,1.0,64.0,False,False,True
1285.0,-99.0,7.15,0.22,140.0,1.0,1.0,64.0,False,False,True
1053.0,686.4,3.96,0.48,120.0,1.0,1.0,35.0,False,True,False
1352.0,-99.0,2.24,0.62,140.0,1.0,1.0,74.0,False,False,True
1352.0,-99.0,2.24,0.62,140.0,1.0,1.0,74.0,False,False,True
1229.0,2376.0,1.99,0.47,130.0,1.0,1.0,54.0,False,True,False
1807.0,1372.8,3.89,1.25,140.0,1.0,1.0,59.0,True,False,False
1148.0,-99.0,1.46,1.02,140.0,1.0,1.0,73.0,False,False,True
1148.0,-99.0,1.46,1.02,140.0,1.0,1.0,73.0,False,False,True
1148.0,-99.0,1.46,1.02,140.0,1.0,1.0,73.0,False,False,True
846.0,3220.8,13.57,0.52,146.0,1.0,1.0,16.0,False,False,True
846.0,3220.8,13.57,0.52,146.0,1.0,1.0,16.0,False,False,True
2026.0,-99.0,1.36,0.84,140.0,1.0,1.0,65.0,False,False,True
1350.0,316.8,3.88,0.94,140.0,1.0,1.0,41.0,False,False,True
1385.0,1267.2,4.44,1.92,140.0,1.0,1.0,39.0,False,True,False
680.0,264.0,2.69,0.55,140.0,1.0,1.0,54.0,False,False,True
1336.0,-99.0,2.83,0.35,130.0,1.0,1.0,71.0,True,False,False
2067.0,-99.0,5.89,0.25,140.0,1.0,1.0,61.0,True,False,False
2067.0,-99.0,5.89,0.25,140.0,1.0,1.0,61.0,True,False,False
2067.0,-99.0,5.89,0.25,140.0,1.0,1.0,61.0,True,False,False
4121.0,105.6,2.91,0.92,130.0,1.0,1.0,65.0,False,True,False
4121.0,105.6,2.91,0.92,130.0,1.0,1.0,65.0,False,True,False
4121.0,105.6,2.91,0.92,130.0,1.0,1.0,65.0,False,True,False
4121.0,105.6,2.91,0.92,130.0,1.0,1.0,65.0,False,True,False
2180.0,-99.0,3.38,0.94,140.0,1.0,1.0,28.0,False,False,True
1332.0,-99.0,2.29,0.83,140.0,1.0,1.0,67.0,False,False,True
1413.0,-99.0,6.27,1.0,140.0,1.0,1.0,64.0,False,False,True
700.0,2481.6,2.44,1.11,140.0,1.0,1.0,55.0,False,False,True
1056.0,-99.0,1.04,0.36,140.0,1.0,1.0,68.0,False,False,True
1450.0,-99.0,7.28,1.31,140.0,1.0,1.0,54.0,False,False,True
1660.0,-99.0,0.81,0.39,140.0,1.0,1.0,70.0,False,False,True
941.0,-99.0,2.52,0.86,140.0,1.0,1.0,71.0,False,False,True
607.0,52.8,4.06,0.63,130.0,1.0,1.0,71.0,True,False,False
2116.0,-99.0,3.23,0.79,140.0,1.0,1.0,65.0,False,False,True
1104.0,-99.0,1.53,0.95,140.0,1.0,1.0,63.0,False,False,True
860.0,158.4,4.18,1.34,120.0,1.0,1.0,47.0,False,True,False
2088.0,4540.8,0.27,0.69,140.0,1.0,1.0,39.0,True,False,False
2088.0,4540.8,0.27,0.69,140.0,1.0,1.0,39.0,True,False,False
650.0,3379.2,2.03,0.92,140.0,1.0,1.0,54.0,False,False,True
1300.0,475.2,2.06,0.57,140.0,1.0,1.0,48.0,False,False,True
1420.0,2006.4,3.31,0.52,130.0,1.0,1.0,86.0,False,True,False
1739.0,-99.0,18.68,0.96,146.0,1.0,1.0,75.0,False,False,True
1739.0,-99.0,18.68,0.96,146.0,1.0,1.0,75.0,False,False,True
1739.0,-99.0,18.68,0.96,146.0,1.0,1.0,75.0,False,False,True
2464.0,-99.0,1.2,0.34,140.0,1.0,1.0,56.0,False,False,True
1031.0,-99.0,1.77,0.85,140.0,1.0,1.0,70.0,False,False,True
903.0,4382.4,10.01,0.39,140.0,1.0,1.0,65.0,True,False,False
1416.0,422.4,13.43,0.6,146.0,1.0,1.0,19.0,False,False,True
1284.0,422.4,2.65,0.1,140.0,1.0,1.0,54.0,False,False,True
1284.0,422.4,2.65,0.1,140.0,1.0,1.0,54.0,False,False,True
1471.0,2534.4,1.02,0.46,140.0,1.0,1.0,85.0,True,False,False
3348.0,3273.6,0.48,0.43,140.0,2.0,2.0,99.0,True,False,False
1847.0,-99.0,4.04,0.74,146.0,1.0,1.0,77.0,False,False,True
1847.0,-99.0,4.04,0.74,146.0,1.0,1.0,77.0,False,False,True
1847.0,-99.0,4.04,0.74,146.0,1.0,1.0,77.0,False,False,True
1436.0,2745.6,3.45,0.29,130.0,1.0,1.0,57.0,True,False,False
1542.0,-99.0,2.64,0.91,140.0,1.0,1.0,66.0,False,False,True
1620.0,1056.0,20.94,0.61,120.0,1.0,1.0,67.0,False,True,False
1046.0,-99.0,1.6,0.73,140.0,1.0,1.0,67.0,False,False,True
1046.0,-99.0,1.6,0.73,140.0,1.0,1.0,67.0,False,False,True
1208.0,-99.0,0.15,0.39,140.0,1.0,1.0,98.0,False,False,True
2659.0,105.6,24.43,0.85,136.0,1.0,1.0,37.0,False,True,False
1633.0,-99.0,3.55,1.16,146.0,1.0,1.0,68.0,False,False,True
1058.0,-99.0,0.46,0.34,140.0,1.0,1.0,65.0,False,False,True
1058.0,-99.0,0.46,0.34,140.0,1.0,1.0,65.0,False,False,True
932.0,-99.0,2.1,0.85,140.0,1.0,1.0,74.0,False,False,True
3000.0,211.2,2.12,0.28,140.0,1.0,1.0,26.0,False,False,True
1642.0,-99.0,2.76,0.29,140.0,1.0,1.0,70.0,False,False,True
1700.0,369.6,24.21,1.07,136.0,1.0,1.0,44.0,False,True,False
1700.0,369.6,24.21,1.07,136.0,1.0,1.0,44.0,False,True,False
1227.0,-99.0,1.25,1.16,140.0,1.0,1.0,69.0,False,False,True
756.0,580.8,1.8,0.39,120.0,1.0,1.0,69.0,False,True,False
1732.0,4910.4,2.31,1.06,140.0,1.0,1.0,63.0,False,False,True
1732.0,4910.4,2.31,1.06,140.0,1.0,1.0,63.0,False,False,True
1818.0,2481.6,2.74,1.01,140.0,1.0,1.0,42.0,False,True,False
1202.0,-99.0,3.89,0.94,146.0,1.0,1.0,73.0,False,False,True
1943.0,-99.0,5.62,0.97,140.0,1.0,1.0,35.0,True,False,False
1418.0,2428.8,5.14,0.26,140.0,1.0,1.0,54.0,False,False,True
1418.0,2428.8,5.14,0.26,140.0,1.0,1.0,54.0,False,False,True
1418.0,2428.8,5.14,0.26,140.0,1.0,1.0,54.0,False,False,True
811.0,1320.0,13.51,0.15,130.0,1.0,1.0,41.0,False,True,False
1210.0,-99.0,2.74,0.55,140.0,1.0,1.0,72.0,False,False,True
1210.0,-99.0,2.74,0.55,140.0,1.0,1.0,72.0,False,False,True
2570.0,105.6,2.2,1.75,120.0,1.0,1.0,49.0,False,True,False
983.0,211.2,16.59,0.82,130.0,1.0,1.0,54.0,False,True,False
1275.0,5068.8,2.26,0.59,140.0,1.0,1.0,74.0,False,False,True
1149.0,-99.0,7.98,0.94,140.0,1.0,1.0,68.0,False,False,True
1317.0,-99.0,3.12,0.6,140.0,1.0,1.0,26.0,False,False,True
1317.0,-99.0,3.12,0.6,140.0,1.0,1.0,26.0,False,False,True
1317.0,-99.0,3.12,0.6,140.0,1.0,1.0,26.0,False,False,True
1881.0,-99.0,2.38,1.1,140.0,1.0,2.0,56.0,False,False,True
1009.0,-99.0,1.49,0.73,140.0,1.0,1.0,68.0,False,False,True
1236.0,-99.0,4.6,1.12,140.0,1.0,1.0,33.0,False,False,True
1236.0,-99.0,4.6,1.12,140.0,1.0,1.0,33.0,False,False,True
1189.0,5016.0,2.07,0.99,140.0,1.0,1.0,51.0,True,False,False
1646.0,316.8,12.29,1.43,132.0,1.0,1.0,50.0,False,True,False
1646.0,316.8,12.29,1.43,132.0,1.0,1.0,50.0,False,True,False
1646.0,316.8,12.29,1.43,132.0,1.0,1.0,50.0,False,True,False
1504.0,5227.2,1.34,0.58,140.0,1.0,1.0,68.0,True,False,False
1289.0,-99.0,1.83,1.06,140.0,1.0,1.0,68.0,False,False,True
1285.0,-99.0,5.41,0.49,146.0,1.0,1.0,72.0,False,False,True
1285.0,-99.0,5.41,0.49,146.0,1.0,1.0,72.0,False,False,True
1130.0,-99.0,1.6,0.56,140.0,1.0,1.0,68.0,False,False,True
1130.0,-99.0,1.6,0.56,140.0,1.0,1.0,68.0,False,False,True
1218.0,-99.0,6.07,0.3,140.0,1.0,1.0,55.0,False,False,True
